"","X","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"13565",13565,"2016-08-19","09:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,NA
"13566",13566,"2016-08-19","09:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,NA
"13567",13567,"2016-08-19","09:40",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,84.76
"13568",13568,"2016-08-19","09:40",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,122.88
"13569",13569,"2016-08-19","09:40",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,75.67
"13570",13570,"2016-08-19","09:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,86.21
"13571",13571,"2016-08-19","09:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,177.49
"13572",13572,"2016-08-19","09:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,165.14
"13573",13573,"2016-08-19","10:00",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,59.98
"13574",13574,"2016-08-19","10:00",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,101.65
"13575",13575,"2016-08-19","10:00",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,87.37
"13576",13576,"2016-08-19","10:00",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,142.62
"13577",13577,"2016-08-19","10:00",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,NA
"13578",13578,"2016-08-19","10:00",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,NA
"13579",13579,"2016-08-19","10:20",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,46.52
"13580",13580,"2016-08-19","10:20",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,80.75
"13581",13581,"2016-08-19","10:20",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,NA
"13582",13582,"2016-08-19","10:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,155.07
"13583",13583,"2016-08-19","10:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,137.81
"13584",13584,"2016-08-19","10:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,127.46
"13585",13585,"2016-08-19","10:40",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,66.58
"13586",13586,"2016-08-19","10:40",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,91.08
"13587",13587,"2016-08-19","10:40",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,101.04
"13588",13588,"2016-08-19","10:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,109.89
"13589",13589,"2016-08-19","10:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,152.61
"13590",13590,"2016-08-19","10:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,150.43
"13591",13591,"2016-08-19","11:00",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,21.49
"13592",13592,"2016-08-19","11:00",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,121.94
"13593",13593,"2016-08-19","11:00",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,203.32
"13594",13594,"2016-08-19","11:00",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,177.53
"13595",13595,"2016-08-19","11:00",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,NA
"13596",13596,"2016-08-19","11:00",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,NA
"13597",13597,"2016-08-19","11:20",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,55.21
"13598",13598,"2016-08-19","11:20",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,98.17
"13599",13599,"2016-08-19","11:20",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,82.4
"13600",13600,"2016-08-19","11:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,101.31
"13601",13601,"2016-08-19","11:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,NA
"13602",13602,"2016-08-19","11:20",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,NA
"13603",13603,"2016-08-19","11:40",995.1,999.9,113,4.3,36.5,52,0,1,0,0,0,0,59.64
"13604",13604,"2016-08-19","11:40",995.1,999.9,113,4.3,36.5,52,0,0,1,0,0,0,86.35
"13605",13605,"2016-08-19","11:40",995.1,999.9,113,4.3,36.5,52,0,0,0,1,0,0,NA
"13606",13606,"2016-08-19","11:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,1,0,112.04
"13607",13607,"2016-08-19","11:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,1,NA
"13608",13608,"2016-08-19","11:40",995.1,999.9,113,4.3,36.5,52,0,0,0,0,0,0,NA
"13609",13609,"2016-08-19","12:00",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,43.5
"13610",13610,"2016-08-19","12:00",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,148.18
"13611",13611,"2016-08-19","12:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,170.91
"13612",13612,"2016-08-19","12:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,108.33
"13613",13613,"2016-08-19","12:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13614",13614,"2016-08-19","12:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,NA
"13615",13615,"2016-08-19","12:20",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,53.2
"13616",13616,"2016-08-19","12:20",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,85.38
"13617",13617,"2016-08-19","12:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,NA
"13618",13618,"2016-08-19","12:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,161.42
"13619",13619,"2016-08-19","12:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13620",13620,"2016-08-19","12:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,100.24
"13621",13621,"2016-08-19","12:40",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,73.51
"13622",13622,"2016-08-19","12:40",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,100.7
"13623",13623,"2016-08-19","12:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,123.51
"13624",13624,"2016-08-19","12:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,113.98
"13625",13625,"2016-08-19","12:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13626",13626,"2016-08-19","12:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,NA
"13627",13627,"2016-08-19","13:00",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,50.36
"13628",13628,"2016-08-19","13:00",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,89.97
"13629",13629,"2016-08-19","13:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,NA
"13630",13630,"2016-08-19","13:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,NA
"13631",13631,"2016-08-19","13:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13632",13632,"2016-08-19","13:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,NA
"13633",13633,"2016-08-19","13:20",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,55.28
"13634",13634,"2016-08-19","13:20",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,76.17
"13635",13635,"2016-08-19","13:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,NA
"13636",13636,"2016-08-19","13:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,87.32
"13637",13637,"2016-08-19","13:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,157.22
"13638",13638,"2016-08-19","13:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,175.08
"13639",13639,"2016-08-19","13:40",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,83.74
"13640",13640,"2016-08-19","13:40",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,108.17
"13641",13641,"2016-08-19","13:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,NA
"13642",13642,"2016-08-19","13:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,100.63
"13643",13643,"2016-08-19","13:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13644",13644,"2016-08-19","13:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,161.65
"13645",13645,"2016-08-19","14:00",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,45.23
"13646",13646,"2016-08-19","14:00",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,164.41
"13647",13647,"2016-08-19","14:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,87.19
"13648",13648,"2016-08-19","14:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,124.74
"13649",13649,"2016-08-19","14:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,112.38
"13650",13650,"2016-08-19","14:00",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,145.35
"13651",13651,"2016-08-19","14:20",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,58.49
"13652",13652,"2016-08-19","14:20",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,80.48
"13653",13653,"2016-08-19","14:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,238.02
"13654",13654,"2016-08-19","14:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,66.7
"13655",13655,"2016-08-19","14:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13656",13656,"2016-08-19","14:20",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,NA
"13657",13657,"2016-08-19","14:40",996.8,1001.6,85,2.9,32.5,70,0,1,0,0,0,0,52.95
"13658",13658,"2016-08-19","14:40",996.8,1001.6,85,2.9,32.5,70,0,0,1,0,0,0,95.41
"13659",13659,"2016-08-19","14:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,1,0,0,71.06
"13660",13660,"2016-08-19","14:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,1,0,96.92
"13661",13661,"2016-08-19","14:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,1,NA
"13662",13662,"2016-08-19","14:40",996.8,1001.6,85,2.9,32.5,70,0,0,0,0,0,0,NA
"13663",13663,"2016-08-19","15:00",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,86.21
"13664",13664,"2016-08-19","15:00",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,79.39
"13665",13665,"2016-08-19","15:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13666",13666,"2016-08-19","15:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,86.97
"13667",13667,"2016-08-19","15:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,235.1
"13668",13668,"2016-08-19","15:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,113.3
"13669",13669,"2016-08-19","15:20",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,63.43
"13670",13670,"2016-08-19","15:20",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,108.55
"13671",13671,"2016-08-19","15:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13672",13672,"2016-08-19","15:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,NA
"13673",13673,"2016-08-19","15:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,134.27
"13674",13674,"2016-08-19","15:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,NA
"13675",13675,"2016-08-19","15:40",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,61.46
"13676",13676,"2016-08-19","15:40",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,108.7
"13677",13677,"2016-08-19","15:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13678",13678,"2016-08-19","15:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,125.84
"13679",13679,"2016-08-19","15:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,166.17
"13680",13680,"2016-08-19","15:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,140.93
"13681",13681,"2016-08-19","16:00",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,44.18
"13682",13682,"2016-08-19","16:00",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,130.7
"13683",13683,"2016-08-19","16:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13684",13684,"2016-08-19","16:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,120.82
"13685",13685,"2016-08-19","16:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,NA
"13686",13686,"2016-08-19","16:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,NA
"13687",13687,"2016-08-19","16:20",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,89.96
"13688",13688,"2016-08-19","16:20",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,99.59
"13689",13689,"2016-08-19","16:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13690",13690,"2016-08-19","16:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,105.89
"13691",13691,"2016-08-19","16:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,171.24
"13692",13692,"2016-08-19","16:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,124.9
"13693",13693,"2016-08-19","16:40",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,71.48
"13694",13694,"2016-08-19","16:40",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,116.56
"13695",13695,"2016-08-19","16:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,132.84
"13696",13696,"2016-08-19","16:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,108.39
"13697",13697,"2016-08-19","16:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,NA
"13698",13698,"2016-08-19","16:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,195.18
"13699",13699,"2016-08-19","17:00",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,73.29
"13700",13700,"2016-08-19","17:00",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,124.09
"13701",13701,"2016-08-19","17:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13702",13702,"2016-08-19","17:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,120.31
"13703",13703,"2016-08-19","17:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,NA
"13704",13704,"2016-08-19","17:00",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,138.31
"13705",13705,"2016-08-19","17:20",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,77.05
"13706",13706,"2016-08-19","17:20",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,121.4
"13707",13707,"2016-08-19","17:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,NA
"13708",13708,"2016-08-19","17:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,114.59
"13709",13709,"2016-08-19","17:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,116.82
"13710",13710,"2016-08-19","17:20",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,190.56
"13711",13711,"2016-08-19","17:40",997.4,1002.2,74,1.8,31.6,75,0,1,0,0,0,0,73.97
"13712",13712,"2016-08-19","17:40",997.4,1002.2,74,1.8,31.6,75,0,0,1,0,0,0,108.13
"13713",13713,"2016-08-19","17:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,1,0,0,115.01
"13714",13714,"2016-08-19","17:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,1,0,176.99
"13715",13715,"2016-08-19","17:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,1,NA
"13716",13716,"2016-08-19","17:40",997.4,1002.2,74,1.8,31.6,75,0,0,0,0,0,0,NA
"13717",13717,"2016-08-19","18:00",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,66.07
"13718",13718,"2016-08-19","18:00",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,105.95
"13719",13719,"2016-08-19","18:00",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13720",13720,"2016-08-19","18:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,102.96
"13721",13721,"2016-08-19","18:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13722",13722,"2016-08-19","18:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,152.57
"13723",13723,"2016-08-19","18:20",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,64.95
"13724",13724,"2016-08-19","18:20",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,117.8
"13725",13725,"2016-08-19","18:20",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13726",13726,"2016-08-19","18:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,95.25
"13727",13727,"2016-08-19","18:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,271.18
"13728",13728,"2016-08-19","18:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,NA
"13729",13729,"2016-08-19","18:40",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,78.37
"13730",13730,"2016-08-19","18:40",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,78.3
"13731",13731,"2016-08-19","18:40",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13732",13732,"2016-08-19","18:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,68.8
"13733",13733,"2016-08-19","18:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13734",13734,"2016-08-19","18:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,189.62
"13735",13735,"2016-08-19","19:00",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,62.13
"13736",13736,"2016-08-19","19:00",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,125.78
"13737",13737,"2016-08-19","19:00",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13738",13738,"2016-08-19","19:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,110.48
"13739",13739,"2016-08-19","19:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13740",13740,"2016-08-19","19:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,NA
"13741",13741,"2016-08-19","19:20",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,97.82
"13742",13742,"2016-08-19","19:20",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,123.33
"13743",13743,"2016-08-19","19:20",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13744",13744,"2016-08-19","19:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,114.74
"13745",13745,"2016-08-19","19:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13746",13746,"2016-08-19","19:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,NA
"13747",13747,"2016-08-19","19:40",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,62.37
"13748",13748,"2016-08-19","19:40",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,128.57
"13749",13749,"2016-08-19","19:40",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,86.9
"13750",13750,"2016-08-19","19:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,NA
"13751",13751,"2016-08-19","19:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13752",13752,"2016-08-19","19:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,188.15
"13753",13753,"2016-08-19","20:00",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,65.3
"13754",13754,"2016-08-19","20:00",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,92.4
"13755",13755,"2016-08-19","20:00",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13756",13756,"2016-08-19","20:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,107.21
"13757",13757,"2016-08-19","20:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13758",13758,"2016-08-19","20:00",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,NA
"13759",13759,"2016-08-19","20:20",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,89.82
"13760",13760,"2016-08-19","20:20",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,95.83
"13761",13761,"2016-08-19","20:20",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,126.55
"13762",13762,"2016-08-19","20:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,125.95
"13763",13763,"2016-08-19","20:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13764",13764,"2016-08-19","20:20",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,225.33
"13765",13765,"2016-08-19","20:40",997.3,1002,210,0.4,29.9,83,0,1,0,0,0,0,58.56
"13766",13766,"2016-08-19","20:40",997.3,1002,210,0.4,29.9,83,0,0,1,0,0,0,82.3
"13767",13767,"2016-08-19","20:40",997.3,1002,210,0.4,29.9,83,0,0,0,1,0,0,NA
"13768",13768,"2016-08-19","20:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,1,0,102.53
"13769",13769,"2016-08-19","20:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,1,NA
"13770",13770,"2016-08-19","20:40",997.3,1002,210,0.4,29.9,83,0,0,0,0,0,0,NA
"13771",13771,"2016-08-19","21:00",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,69.37
"13772",13772,"2016-08-19","21:00",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,288.52
"13773",13773,"2016-08-19","21:00",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,127.06
"13774",13774,"2016-08-19","21:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,70.67
"13775",13775,"2016-08-19","21:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13776",13776,"2016-08-19","21:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
"13777",13777,"2016-08-19","21:20",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,45.69
"13778",13778,"2016-08-19","21:20",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,100.54
"13779",13779,"2016-08-19","21:20",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,NA
"13780",13780,"2016-08-19","21:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,87.22
"13781",13781,"2016-08-19","21:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,167.92
"13782",13782,"2016-08-19","21:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
"13783",13783,"2016-08-19","21:40",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,45.39
"13784",13784,"2016-08-19","21:40",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,80.38
"13785",13785,"2016-08-19","21:40",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,NA
"13786",13786,"2016-08-19","21:40",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,54.77
"13787",13787,"2016-08-19","21:40",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13788",13788,"2016-08-19","21:40",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
"13789",13789,"2016-08-19","22:00",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,71.72
"13790",13790,"2016-08-19","22:00",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,116.8
"13791",13791,"2016-08-19","22:00",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,NA
"13792",13792,"2016-08-19","22:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,122.02
"13793",13793,"2016-08-19","22:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13794",13794,"2016-08-19","22:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,155.88
"13795",13795,"2016-08-19","22:20",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,54.7
"13796",13796,"2016-08-19","22:20",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,250.49
"13797",13797,"2016-08-19","22:20",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,NA
"13798",13798,"2016-08-19","22:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,NA
"13799",13799,"2016-08-19","22:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13800",13800,"2016-08-19","22:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
"13801",13801,"2016-08-19","22:40",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,53.41
"13802",13802,"2016-08-19","22:40",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,NA
"13803",13803,"2016-08-19","22:40",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,NA
"13804",13804,"2016-08-19","22:40",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,65.26
"13805",13805,"2016-08-19","22:40",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13806",13806,"2016-08-19","22:40",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
"13807",13807,"2016-08-19","23:00",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,58.72
"13808",13808,"2016-08-19","23:00",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,NA
"13809",13809,"2016-08-19","23:00",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,124.68
"13810",13810,"2016-08-19","23:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,NA
"13811",13811,"2016-08-19","23:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13812",13812,"2016-08-19","23:00",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
"13813",13813,"2016-08-19","23:20",997.2,1002,241,1.6,28.9,88,0,1,0,0,0,0,54.02
"13814",13814,"2016-08-19","23:20",997.2,1002,241,1.6,28.9,88,0,0,1,0,0,0,NA
"13815",13815,"2016-08-19","23:20",997.2,1002,241,1.6,28.9,88,0,0,0,1,0,0,NA
"13816",13816,"2016-08-19","23:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,1,0,NA
"13817",13817,"2016-08-19","23:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,1,NA
"13818",13818,"2016-08-19","23:20",997.2,1002,241,1.6,28.9,88,0,0,0,0,0,0,NA
